% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
9.72721	1	1	1	2.93676e-16	0.981246	0
9.72821	1	1	1	2.93607e-16	0.981012	0
9.72921	1	1	1	2.93537e-16	0.980779	0
9.73021	1	1	1	2.93467e-16	0.980546	0
9.73121	1	1	1	2.93397e-16	0.980313	0
9.73221	1	1	1	2.93327e-16	0.980079	0
9.73321	1	1	1	2.93258e-16	0.979846	0
9.73421	1	1	1	2.93188e-16	0.979613	0
9.73521	1	1	1	2.93118e-16	0.979381	0
9.73621	1	1	1	2.93048e-16	0.979148	0
9.73721	1	1	1	2.92979e-16	0.978915	0
9.73821	1	1	1	2.92909e-16	0.978682	0
9.73921	1	1	1	2.9284e-16	0.97845	0
9.74021	1	1	1	2.9277e-16	0.978217	0
9.74121	1	1	1	2.927e-16	0.977985	0
9.74221	1	1	1	2.92631e-16	0.977752	0
9.74321	1	1	1	2.92561e-16	0.97752	0
9.74421	1	1	1	2.92492e-16	0.977287	0
9.74521	1	1	1	2.92422e-16	0.977055	0
9.74621	1	1	1	2.92353e-16	0.976823	0
9.74721	1	1	1	2.92283e-16	0.976591	0
9.74821	1	1	1	2.92214e-16	0.976359	0
9.74921	1	1	1	2.92144e-16	0.976127	0
9.75021	1	1	1	2.92075e-16	0.975895	0
9.75121	1	1	1	2.92006e-16	0.975663	0
9.75221	1	1	1	2.91936e-16	0.975432	0
9.75321	1	1	1	2.91867e-16	0.9752	0
9.75421	1	1	1	2.91798e-16	0.974968	0
9.75521	1	1	1	2.91728e-16	0.974737	0
9.75621	1	1	1	2.91659e-16	0.974505	0
9.75721	1	1	1	2.9159e-16	0.974274	0
9.75821	1	1	1	2.91521e-16	0.974043	0
9.75921	1	1	1	2.91451e-16	0.973811	0
9.76021	1	1	1	2.91382e-16	0.97358	0
9.76121	1	1	1	2.91313e-16	0.973349	0
9.76221	1	1	1	2.91244e-16	0.973118	0
9.76321	1	1	1	2.91175e-16	0.972887	0
9.76421	1	1	1	2.91106e-16	0.972656	0
9.76521	1	1	1	2.91037e-16	0.972425	0
9.76621	1	1	1	2.90967e-16	0.972195	0
9.76721	1	1	1	2.90898e-16	0.971964	0
9.76821	1	1	1	2.90829e-16	0.971733	0
9.76921	1	1	1	2.9076e-16	0.971503	0
9.77021	1	1	1	2.90691e-16	0.971272	0
9.77121	1	1	1	2.90622e-16	0.971042	0
9.77221	1	1	1	2.90554e-16	0.970811	0
9.77321	1	1	1	2.90485e-16	0.970581	0
9.77421	1	1	1	2.90416e-16	0.970351	0
9.77521	1	1	1	2.90347e-16	0.970121	0
9.77621	1	1	1	2.90278e-16	0.969891	0
9.77721	1	1	1	2.90209e-16	0.969661	0
9.77821	1	1	1	2.9014e-16	0.969431	0
9.77921	1	1	1	2.90072e-16	0.969201	0
9.78021	1	1	1	2.90003e-16	0.968971	0
9.78121	1	1	1	2.89934e-16	0.968741	0
9.78221	1	1	1	2.89865e-16	0.968512	0
9.78321	1	1	1	2.89797e-16	0.968282	0
9.78421	1	1	1	2.89728e-16	0.968053	0
9.78521	1	1	1	2.89659e-16	0.967823	0
9.78621	1	1	1	2.8959e-16	0.967594	0
9.78721	1	1	1	2.89522e-16	0.967364	0
9.78821	1	1	1	2.89453e-16	0.967135	0
9.78921	1	1	1	2.89385e-16	0.966906	0
9.79021	1	1	1	2.89316e-16	0.966677	0
9.79121	1	1	1	2.89248e-16	0.966448	0
9.79221	1	1	1	2.89179e-16	0.966219	0
9.79321	1	1	1	2.8911e-16	0.96599	0
9.79421	1	1	1	2.89042e-16	0.965761	0
9.79521	1	1	1	2.88974e-16	0.965532	0
9.79621	1	1	1	2.88905e-16	0.965303	0
9.79721	1	1	1	2.88837e-16	0.965075	0
9.79821	1	1	1	2.88768e-16	0.964846	0
9.79921	1	1	1	2.887e-16	0.964618	0
9.80021	1	1	1	2.88631e-16	0.964389	0
9.80121	1	1	1	2.88563e-16	0.964161	0
9.80221	1	1	1	2.88495e-16	0.963933	0
9.80321	1	1	1	2.88426e-16	0.963704	0
9.80421	1	1	1	2.88358e-16	0.963476	0
9.80521	1	1	1	2.8829e-16	0.963248	0
9.80621	1	1	1	2.88222e-16	0.96302	0
9.80721	1	1	1	2.88153e-16	0.962792	0
9.80821	1	1	1	2.88085e-16	0.962564	0
9.80921	1	1	1	2.88017e-16	0.962336	0
9.81021	1	1	1	2.87949e-16	0.962109	0
9.81121	1	1	1	2.87881e-16	0.961881	0
9.81221	1	1	1	2.87813e-16	0.961653	0
9.81321	1	1	1	2.87744e-16	0.961426	0
9.81421	1	1	1	2.87676e-16	0.961198	0
9.81521	1	1	1	2.87608e-16	0.960971	0
9.81621	1	1	1	2.8754e-16	0.960743	0
9.81721	1	1	1	2.87472e-16	0.960516	0
9.81821	1	1	1	2.87404e-16	0.960289	0
9.81921	1	1	1	2.87336e-16	0.960062	0
9.82021	1	1	1	2.87268e-16	0.959835	0
9.82121	1	1	1	2.872e-16	0.959608	0
9.82221	1	1	1	2.87132e-16	0.959381	0
9.82321	1	1	1	2.87065e-16	0.959154	0
9.82421	1	1	1	2.86997e-16	0.958927	0
9.82521	1	1	1	2.86929e-16	0.9587	0
9.82621	1	1	1	2.86861e-16	0.958474	0
9.82721	1	1	1	2.86793e-16	0.958247	0
9.82821	1	1	1	2.86725e-16	0.95802	0
9.82921	1	1	1	2.86658e-16	0.957794	0
9.83021	1	1	1	2.8659e-16	0.957568	0
9.83121	1	1	1	2.86522e-16	0.957341	0
9.83221	1	1	1	2.86454e-16	0.957115	0
9.83321	1	1	1	2.86387e-16	0.956889	0
9.83421	1	1	1	2.86319e-16	0.956663	0
9.83521	1	1	1	2.86251e-16	0.956436	0
9.83621	1	1	1	2.86184e-16	0.95621	0
9.83721	1	1	1	2.86116e-16	0.955985	0
9.83821	1	1	1	2.86048e-16	0.955759	0
9.83921	1	1	1	2.85981e-16	0.955533	0
9.84021	1	1	1	2.85913e-16	0.955307	0
9.84121	1	1	1	2.85846e-16	0.955081	0
9.84221	1	1	1	2.85778e-16	0.954856	0
9.84321	1	1	1	2.85711e-16	0.95463	0
9.84421	1	1	1	2.85643e-16	0.954405	0
9.84521	1	1	1	2.85576e-16	0.954179	0
9.84621	1	1	1	2.85508e-16	0.953954	0
9.84721	1	1	1	2.85441e-16	0.953729	0
9.84821	1	1	1	2.85373e-16	0.953504	0
9.84921	1	1	1	2.85306e-16	0.953278	0
9.85021	1	1	1	2.85239e-16	0.953053	0
9.85121	1	1	1	2.85171e-16	0.952828	0
9.85221	1	1	1	2.85104e-16	0.952603	0
9.85321	1	1	1	2.85037e-16	0.952379	0
9.85421	1	1	1	2.84969e-16	0.952154	0
9.85521	1	1	1	2.84902e-16	0.951929	0
9.85621	1	1	1	2.84835e-16	0.951704	0
9.85721	1	1	1	2.84768e-16	0.95148	0
9.85821	1	1	1	2.84701e-16	0.951255	0
9.85921	1	1	1	2.84633e-16	0.951031	0
9.86021	1	1	1	2.84566e-16	0.950806	0
9.86121	1	1	1	2.84499e-16	0.950582	0
9.86221	1	1	1	2.84432e-16	0.950358	0
9.86321	1	1	1	2.84365e-16	0.950133	0
9.86421	1	1	1	2.84298e-16	0.949909	0
9.86521	1	1	1	2.84231e-16	0.949685	0
9.86621	1	1	1	2.84164e-16	0.949461	0
9.86721	1	1	1	2.84097e-16	0.949237	0
9.86821	1	1	1	2.8403e-16	0.949013	0
9.86921	1	1	1	2.83963e-16	0.94879	0
9.87021	1	1	1	2.83896e-16	0.948566	0
9.87121	1	1	1	2.83829e-16	0.948342	0
9.87221	1	1	1	2.83762e-16	0.948119	0
9.87321	1	1	1	2.83695e-16	0.947895	0
9.87421	1	1	1	2.83628e-16	0.947672	0
9.87521	1	1	1	2.83561e-16	0.947448	0
9.87621	1	1	1	2.83494e-16	0.947225	0
9.87721	1	1	1	2.83427e-16	0.947002	0
9.87821	1	1	1	2.83361e-16	0.946778	0
9.87921	1	1	1	2.83294e-16	0.946555	0
9.88021	1	1	1	2.83227e-16	0.946332	0
9.88121	1	1	1	2.8316e-16	0.946109	0
9.88221	1	1	1	2.83094e-16	0.945886	0
9.88321	1	1	1	2.83027e-16	0.945663	0
9.88421	1	1	1	2.8296e-16	0.94544	0
9.88521	1	1	1	2.82894e-16	0.945218	0
9.88621	1	1	1	2.82827e-16	0.944995	0
9.88721	1	1	1	2.8276e-16	0.944772	0
9.88821	1	1	1	2.82694e-16	0.94455	0
9.88921	1	1	1	2.82627e-16	0.944327	0
9.89021	1	1	1	2.82561e-16	0.944105	0
9.89121	1	1	1	2.82494e-16	0.943883	0
9.89221	1	1	1	2.82427e-16	0.94366	0
9.89321	1	1	1	2.82361e-16	0.943438	0
9.89421	1	1	1	2.82294e-16	0.943216	0
9.89521	1	1	1	2.82228e-16	0.942994	0
9.89621	1	1	1	2.82162e-16	0.942772	0
9.89721	1	1	1	2.82095e-16	0.94255	0
9.89821	1	1	1	2.82029e-16	0.942328	0
9.89921	1	1	1	2.81962e-16	0.942106	0
9.90021	1	1	1	2.81896e-16	0.941884	0
9.90121	1	1	1	2.8183e-16	0.941663	0
9.90221	1	1	1	2.81763e-16	0.941441	0
9.90321	1	1	1	2.81697e-16	0.941219	0
9.90421	1	1	1	2.81631e-16	0.940998	0
9.90521	1	1	1	2.81564e-16	0.940776	0
9.90621	1	1	1	2.81498e-16	0.940555	0
9.90721	1	1	1	2.81432e-16	0.940334	0
9.90821	1	1	1	2.81366e-16	0.940113	0
9.90921	1	1	1	2.81299e-16	0.939891	0
9.91021	1	1	1	2.81233e-16	0.93967	0
9.91121	1	1	1	2.81167e-16	0.939449	0
9.91221	1	1	1	2.81101e-16	0.939228	0
9.91321	1	1	1	2.81035e-16	0.939007	0
9.91421	1	1	1	2.80969e-16	0.938787	0
9.91521	1	1	1	2.80903e-16	0.938566	0
9.91621	1	1	1	2.80837e-16	0.938345	0
9.91721	1	1	1	2.80771e-16	0.938124	0
9.91821	1	1	1	2.80705e-16	0.937904	0
9.91921	1	1	1	2.80639e-16	0.937683	0
9.92021	1	1	1	2.80573e-16	0.937463	0
9.92121	1	1	1	2.80507e-16	0.937242	0
9.92221	1	1	1	2.80441e-16	0.937022	0
9.92321	1	1	1	2.80375e-16	0.936802	0
9.92421	1	1	1	2.80309e-16	0.936582	0
9.92521	1	1	1	2.80243e-16	0.936361	0
9.92621	1	1	1	2.80177e-16	0.936141	0
9.92721	1	1	1	2.80111e-16	0.935921	0
9.92821	1	1	1	2.80045e-16	0.935701	0
9.92921	1	1	1	2.7998e-16	0.935482	0
9.93021	1	1	1	2.79914e-16	0.935262	0
9.93121	1	1	1	2.79848e-16	0.935042	0
9.93221	1	1	1	2.79782e-16	0.934822	0
9.93321	1	1	1	2.79717e-16	0.934603	0
9.93421	1	1	1	2.79651e-16	0.934383	0
9.93521	1	1	1	2.79585e-16	0.934164	0
9.93621	1	1	1	2.7952e-16	0.933944	0
9.93721	1	1	1	2.79454e-16	0.933725	0
9.93821	1	1	1	2.79388e-16	0.933506	0
9.93921	1	1	1	2.79323e-16	0.933286	0
9.94021	1	1	1	2.79257e-16	0.933067	0
9.94121	1	1	1	2.79192e-16	0.932848	0
9.94221	1	1	1	2.79126e-16	0.932629	0
9.94321	1	1	1	2.7906e-16	0.93241	0
9.94421	1	1	1	2.78995e-16	0.932191	0
9.94521	1	1	1	2.78929e-16	0.931972	0
9.94621	1	1	1	2.78864e-16	0.931754	0
9.94721	1	1	1	2.78798e-16	0.931535	0
9.94821	1	1	1	2.78733e-16	0.931316	0
9.94921	1	1	1	2.78668e-16	0.931098	0
9.95021	1	1	1	2.78602e-16	0.930879	0
9.95121	1	1	1	2.78537e-16	0.930661	0
9.95221	1	1	1	2.78472e-16	0.930442	0
9.95321	1	1	1	2.78406e-16	0.930224	0
9.95421	1	1	1	2.78341e-16	0.930006	0
9.95521	1	1	1	2.78276e-16	0.929788	0
9.95621	1	1	1	2.7821e-16	0.92957	0
9.95721	1	1	1	2.78145e-16	0.929351	0
9.95821	1	1	1	2.7808e-16	0.929133	0
9.95921	1	1	1	2.78015e-16	0.928916	0
9.96021	1	1	1	2.77949e-16	0.928698	0
9.96121	1	1	1	2.77884e-16	0.92848	0
9.96221	1	1	1	2.77819e-16	0.928262	0
9.96321	1	1	1	2.77754e-16	0.928044	0
9.96421	1	1	1	2.77689e-16	0.927827	0
9.96521	1	1	1	2.77624e-16	0.927609	0
9.96621	1	1	1	2.77558e-16	0.927392	0
9.96721	1	1	1	2.77493e-16	0.927174	0
9.96821	1	1	1	2.77428e-16	0.926957	0
9.96921	1	1	1	2.77363e-16	0.92674	0
9.97021	1	1	1	2.77298e-16	0.926522	0
9.97121	1	1	1	2.77233e-16	0.926305	0
9.97221	1	1	1	2.77168e-16	0.926088	0
9.97321	1	1	1	2.77103e-16	0.925871	0
9.97421	1	1	1	2.77038e-16	0.925654	0
9.97521	1	1	1	2.76974e-16	0.925437	0
9.97621	1	1	1	2.76909e-16	0.92522	0
9.97721	1	1	1	2.76844e-16	0.925004	0
9.97821	1	1	1	2.76779e-16	0.924787	0
9.97921	1	1	1	2.76714e-16	0.92457	0
9.98021	1	1	1	2.76649e-16	0.924354	0
9.98121	1	1	1	2.76584e-16	0.924137	0
9.98221	1	1	1	2.7652e-16	0.923921	0
9.98321	1	1	1	2.76455e-16	0.923704	0
9.98421	1	1	1	2.7639e-16	0.923488	0
9.98521	1	1	1	2.76325e-16	0.923272	0
9.98621	1	1	1	2.76261e-16	0.923056	0
9.98721	1	1	1	2.76196e-16	0.922839	0
9.98821	1	1	1	2.76131e-16	0.922623	0
9.98921	1	1	1	2.76067e-16	0.922407	0
9.99021	1	1	1	2.76002e-16	0.922191	0
9.99121	1	1	1	2.75937e-16	0.921975	0
9.99221	1	1	1	2.75873e-16	0.92176	0
9.99321	1	1	1	2.75808e-16	0.921544	0
9.99421	1	1	1	2.75744e-16	0.921328	0
9.99521	1	1	1	2.75679e-16	0.921112	0
9.99621	1	1	1	2.75615e-16	0.920897	0
9.99721	1	1	1	2.7555e-16	0.920681	0
9.99821	1	1	1	2.75486e-16	0.920466	0
9.99921	1	1	1	2.75421e-16	0.920251	0
10.0002	1	1	1	2.75357e-16	0.920035	0
10.0012	1	1	1	2.75292e-16	0.91982	0
10.0022	1	1	1	2.75228e-16	0.919605	0
10.0032	1	1	1	2.75164e-16	0.91939	0
10.0042	1	1	1	2.75099e-16	0.919175	0
10.0052	1	1	1	2.75035e-16	0.91896	0
10.0062	1	1	1	2.7497e-16	0.918745	0
10.0072	1	1	1	2.74906e-16	0.91853	0
10.0082	1	1	1	2.74842e-16	0.918315	0
10.0092	1	1	1	2.74778e-16	0.9181	0
10.0102	1	1	1	2.74713e-16	0.917886	0
10.0112	1	1	1	2.74649e-16	0.917671	0
10.0122	1	1	1	2.74585e-16	0.917456	0
10.0132	1	1	1	2.74521e-16	0.917242	0
10.0142	1	1	1	2.74457e-16	0.917027	0
10.0152	1	1	1	2.74392e-16	0.916813	0
10.0162	1	1	1	2.74328e-16	0.916599	0
10.0172	1	1	1	2.74264e-16	0.916384	0
10.0182	1	1	1	2.742e-16	0.91617	0
10.0192	1	1	1	2.74136e-16	0.915956	0
10.0202	1	1	1	2.74072e-16	0.915742	0
10.0212	1	1	1	2.74008e-16	0.915528	0
10.0222	1	1	1	2.73944e-16	0.915314	0
10.0232	1	1	1	2.7388e-16	0.9151	0
10.0242	1	1	1	2.73816e-16	0.914887	0
10.0252	1	1	1	2.73752e-16	0.914673	0
10.0262	1	1	1	2.73688e-16	0.914459	0
10.0272	1	1	1	2.73624e-16	0.914245	0
10.0282	1	1	1	2.7356e-16	0.914032	0
10.0292	1	1	1	2.73496e-16	0.913818	0
10.0302	1	1	1	2.73432e-16	0.913605	0
10.0312	1	1	1	2.73368e-16	0.913392	0
10.0322	1	1	1	2.73305e-16	0.913178	0
10.0332	1	1	1	2.73241e-16	0.912965	0
10.0342	1	1	1	2.73177e-16	0.912752	0
10.0352	1	1	1	2.73113e-16	0.912539	0
10.0362	1	1	1	2.73049e-16	0.912326	0
10.0372	1	1	1	2.72986e-16	0.912113	0
10.0382	1	1	1	2.72922e-16	0.9119	0
10.0392	1	1	1	2.72858e-16	0.911687	0
10.0402	1	1	1	2.72794e-16	0.911474	0
10.0412	1	1	1	2.72731e-16	0.911261	0
10.0422	1	1	1	2.72667e-16	0.911049	0
10.0432	1	1	1	2.72604e-16	0.910836	0
10.0442	1	1	1	2.7254e-16	0.910624	0
10.0452	1	1	1	2.72476e-16	0.910411	0
10.0462	1	1	1	2.72413e-16	0.910199	0
10.0472	1	1	1	2.72349e-16	0.909986	0
10.0482	1	1	1	2.72286e-16	0.909774	0
10.0492	1	1	1	2.72222e-16	0.909562	0
10.0502	1	1	1	2.72159e-16	0.909349	0
10.0512	1	1	1	2.72095e-16	0.909137	0
10.0522	1	1	1	2.72032e-16	0.908925	0
10.0532	1	1	1	2.71968e-16	0.908713	0
10.0542	1	1	1	2.71905e-16	0.908501	0
10.0552	1	1	1	2.71841e-16	0.90829	0
10.0562	1	1	1	2.71778e-16	0.908078	0
10.0572	1	1	1	2.71715e-16	0.907866	0
10.0582	1	1	1	2.71651e-16	0.907654	0
10.0592	1	1	1	2.71588e-16	0.907443	0
10.0602	1	1	1	2.71525e-16	0.907231	0
10.0612	1	1	1	2.71461e-16	0.90702	0
10.0622	1	1	1	2.71398e-16	0.906808	0
10.0632	1	1	1	2.71335e-16	0.906597	0
10.0642	1	1	1	2.71272e-16	0.906385	0
10.0652	1	1	1	2.71208e-16	0.906174	0
10.0662	1	1	1	2.71145e-16	0.905963	0
10.0672	1	1	1	2.71082e-16	0.905752	0
10.0682	1	1	1	2.71019e-16	0.905541	0
10.0692	1	1	1	2.70956e-16	0.90533	0
10.0702	1	1	1	2.70892e-16	0.905119	0
10.0712	1	1	1	2.70829e-16	0.904908	0
10.0722	1	1	1	2.70766e-16	0.904697	0
10.0732	1	1	1	2.70703e-16	0.904486	0
10.0742	1	1	1	2.7064e-16	0.904276	0
10.0752	1	1	1	2.70577e-16	0.904065	0
10.0762	1	1	1	2.70514e-16	0.903855	0
10.0772	1	1	1	2.70451e-16	0.903644	0
10.0782	1	1	1	2.70388e-16	0.903434	0
10.0792	1	1	1	2.70325e-16	0.903223	0
10.0802	1	1	1	2.70262e-16	0.903013	0
10.0812	1	1	1	2.70199e-16	0.902803	0
10.0822	1	1	1	2.70136e-16	0.902592	0
10.0832	1	1	1	2.70073e-16	0.902382	0
10.0842	1	1	1	2.70011e-16	0.902172	0
10.0852	1	1	1	2.69948e-16	0.901962	0
10.0862	1	1	1	2.69885e-16	0.901752	0
10.0872	1	1	1	2.69822e-16	0.901542	0
10.0882	1	1	1	2.69759e-16	0.901332	0
10.0892	1	1	1	2.69696e-16	0.901123	0
10.0902	1	1	1	2.69634e-16	0.900913	0
10.0912	1	1	1	2.69571e-16	0.900703	0
10.0922	1	1	1	2.69508e-16	0.900494	0
10.0932	1	1	1	2.69445e-16	0.900284	0
10.0942	1	1	1	2.69383e-16	0.900075	0
10.0952	1	1	1	2.6932e-16	0.899865	0
10.0962	1	1	1	2.69257e-16	0.899656	0
10.0972	1	1	1	2.69195e-16	0.899447	0
10.0982	1	1	1	2.69132e-16	0.899237	0
10.0992	1	1	1	2.6907e-16	0.899028	0
10.1002	1	1	1	2.69007e-16	0.898819	0
10.1012	1	1	1	2.68944e-16	0.89861	0
10.1022	1	1	1	2.68882e-16	0.898401	0
10.1032	1	1	1	2.68819e-16	0.898192	0
10.1042	1	1	1	2.68757e-16	0.897983	0
10.1052	1	1	1	2.68694e-16	0.897775	0
10.1062	1	1	1	2.68632e-16	0.897566	0
10.1072	1	1	1	2.68569e-16	0.897357	0
10.1082	1	1	1	2.68507e-16	0.897149	0
10.1092	1	1	1	2.68445e-16	0.89694	0
10.1102	1	1	1	2.68382e-16	0.896732	0
10.1112	1	1	1	2.6832e-16	0.896523	0
10.1122	1	1	1	2.68257e-16	0.896315	0
10.1132	1	1	1	2.68195e-16	0.896106	0
10.1142	1	1	1	2.68133e-16	0.895898	0
10.1152	1	1	1	2.6807e-16	0.89569	0
10.1162	1	1	1	2.68008e-16	0.895482	0
10.1172	1	1	1	2.67946e-16	0.895274	0
10.1182	1	1	1	2.67884e-16	0.895066	0
10.1192	1	1	1	2.67821e-16	0.894858	0
10.1202	1	1	1	2.67759e-16	0.89465	0
10.1212	1	1	1	2.67697e-16	0.894442	0
10.1222	1	1	1	2.67635e-16	0.894234	0
10.1232	1	1	1	2.67573e-16	0.894027	0
10.1242	1	1	1	2.67511e-16	0.893819	0
10.1252	1	1	1	2.67448e-16	0.893612	0
10.1262	1	1	1	2.67386e-16	0.893404	0
10.1272	1	1	1	2.67324e-16	0.893197	0
10.1282	1	1	1	2.67262e-16	0.892989	0
10.1292	1	1	1	2.672e-16	0.892782	0
10.1302	1	1	1	2.67138e-16	0.892575	0
10.1312	1	1	1	2.67076e-16	0.892367	0
10.1322	1	1	1	2.67014e-16	0.89216	0
10.1332	1	1	1	2.66952e-16	0.891953	0
10.1342	1	1	1	2.6689e-16	0.891746	0
10.1352	1	1	1	2.66828e-16	0.891539	0
10.1362	1	1	1	2.66766e-16	0.891332	0
10.1372	1	1	1	2.66704e-16	0.891125	0
10.1382	1	1	1	2.66642e-16	0.890918	0
10.1392	1	1	1	2.66581e-16	0.890712	0
10.1402	1	1	1	2.66519e-16	0.890505	0
10.1412	1	1	1	2.66457e-16	0.890298	0
10.1422	1	1	1	2.66395e-16	0.890092	0
10.1432	1	1	1	2.66333e-16	0.889885	0
10.1442	1	1	1	2.66271e-16	0.889679	0
10.1452	1	1	1	2.6621e-16	0.889473	0
10.1462	1	1	1	2.66148e-16	0.889266	0
10.1472	1	1	1	2.66086e-16	0.88906	0
10.1482	1	1	1	2.66024e-16	0.888854	0
10.1492	1	1	1	2.65963e-16	0.888648	0
10.1502	1	1	1	2.65901e-16	0.888442	0
10.1512	1	1	1	2.65839e-16	0.888236	0
10.1522	1	1	1	2.65778e-16	0.88803	0
10.1532	1	1	1	2.65716e-16	0.887824	0
10.1542	1	1	1	2.65655e-16	0.887618	0
10.1552	1	1	1	2.65593e-16	0.887412	0
10.1562	1	1	1	2.65531e-16	0.887207	0
10.1572	1	1	1	2.6547e-16	0.887001	0
10.1582	1	1	1	2.65408e-16	0.886795	0
10.1592	1	1	1	2.65347e-16	0.88659	0
10.1602	1	1	1	2.65285e-16	0.886384	0
10.1612	1	1	1	2.65224e-16	0.886179	0
10.1622	1	1	1	2.65162e-16	0.885973	0
10.1632	1	1	1	2.65101e-16	0.885768	0
10.1642	1	1	1	2.6504e-16	0.885563	0
10.1652	1	1	1	2.64978e-16	0.885358	0
10.1662	1	1	1	2.64917e-16	0.885153	0
10.1672	1	1	1	2.64855e-16	0.884948	0
10.1682	1	1	1	2.64794e-16	0.884743	0
10.1692	1	1	1	2.64733e-16	0.884538	0
10.1702	1	1	1	2.64671e-16	0.884333	0
10.1712	1	1	1	2.6461e-16	0.884128	0
10.1722	1	1	1	2.64549e-16	0.883923	0
10.1732	1	1	1	2.64488e-16	0.883719	0
10.1742	1	1	1	2.64426e-16	0.883514	0
10.1752	1	1	1	2.64365e-16	0.883309	0
10.1762	1	1	1	2.64304e-16	0.883105	0
10.1772	1	1	1	2.64243e-16	0.8829	0
10.1782	1	1	1	2.64182e-16	0.882696	0
10.1792	1	1	1	2.6412e-16	0.882492	0
10.1802	1	1	1	2.64059e-16	0.882287	0
10.1812	1	1	1	2.63998e-16	0.882083	0
10.1822	1	1	1	2.63937e-16	0.881879	0
10.1832	1	1	1	2.63876e-16	0.881675	0
10.1842	1	1	1	2.63815e-16	0.881471	0
10.1852	1	1	1	2.63754e-16	0.881267	0
10.1862	1	1	1	2.63693e-16	0.881063	0
10.1872	1	1	1	2.63632e-16	0.880859	0
10.1882	1	1	1	2.63571e-16	0.880655	0
10.1892	1	1	1	2.6351e-16	0.880452	0
10.1902	1	1	1	2.63449e-16	0.880248	0
10.1912	1	1	1	2.63388e-16	0.880044	0
10.1922	1	1	1	2.63327e-16	0.879841	0
10.1932	1	1	1	2.63266e-16	0.879637	0
10.1942	1	1	1	2.63205e-16	0.879434	0
10.1952	1	1	1	2.63144e-16	0.87923	0
10.1962	1	1	1	2.63083e-16	0.879027	0
10.1972	1	1	1	2.63023e-16	0.878824	0
10.1982	1	1	1	2.62962e-16	0.87862	0
10.1992	1	1	1	2.62901e-16	0.878417	0
10.2002	1	1	1	2.6284e-16	0.878214	0
10.2012	1	1	1	2.62779e-16	0.878011	0
10.2022	1	1	1	2.62719e-16	0.877808	0
10.2032	1	1	1	2.62658e-16	0.877605	0
10.2042	1	1	1	2.62597e-16	0.877402	0
10.2052	1	1	1	2.62537e-16	0.8772	0
10.2062	1	1	1	2.62476e-16	0.876997	0
10.2072	1	1	1	2.62415e-16	0.876794	0
10.2082	1	1	1	2.62355e-16	0.876592	0
10.2092	1	1	1	2.62294e-16	0.876389	0
10.2102	1	1	1	2.62233e-16	0.876187	0
10.2112	1	1	1	2.62173e-16	0.875984	0
10.2122	1	1	1	2.62112e-16	0.875782	0
10.2132	1	1	1	2.62052e-16	0.875579	0
10.2142	1	1	1	2.61991e-16	0.875377	0
10.2152	1	1	1	2.61931e-16	0.875175	0
10.2162	1	1	1	2.6187e-16	0.874973	0
10.2172	1	1	1	2.6181e-16	0.874771	0
10.2182	1	1	1	2.61749e-16	0.874569	0
10.2192	1	1	1	2.61689e-16	0.874367	0
10.2202	1	1	1	2.61628e-16	0.874165	0
10.2212	1	1	1	2.61568e-16	0.873963	0
10.2222	1	1	1	2.61507e-16	0.873761	0
10.2232	1	1	1	2.61447e-16	0.873559	0
10.2242	1	1	1	2.61387e-16	0.873358	0
10.2252	1	1	1	2.61326e-16	0.873156	0
10.2262	1	1	1	2.61266e-16	0.872954	0
10.2272	1	1	1	2.61206e-16	0.872753	0
10.2282	1	1	1	2.61145e-16	0.872551	0
10.2292	1	1	1	2.61085e-16	0.87235	0
10.2302	1	1	1	2.61025e-16	0.872149	0
10.2312	1	1	1	2.60965e-16	0.871947	0
10.2322	1	1	1	2.60904e-16	0.871746	0
10.2332	1	1	1	2.60844e-16	0.871545	0
10.2342	1	1	1	2.60784e-16	0.871344	0
10.2352	1	1	1	2.60724e-16	0.871143	0
10.2362	1	1	1	2.60664e-16	0.870942	0
10.2372	1	1	1	2.60604e-16	0.870741	0
10.2382	1	1	1	2.60543e-16	0.87054	0
10.2392	1	1	1	2.60483e-16	0.870339	0
10.2402	1	1	1	2.60423e-16	0.870139	0
10.2412	1	1	1	2.60363e-16	0.869938	0
10.2422	1	1	1	2.60303e-16	0.869737	0
10.2432	1	1	1	2.60243e-16	0.869537	0
10.2442	1	1	1	2.60183e-16	0.869336	0
10.2452	1	1	1	2.60123e-16	0.869136	0
10.2462	1	1	1	2.60063e-16	0.868935	0
10.2472	1	1	1	2.60003e-16	0.868735	0
10.2482	1	1	1	2.59943e-16	0.868535	0
10.2492	1	1	1	2.59883e-16	0.868334	0
10.2502	1	1	1	2.59823e-16	0.868134	0
10.2512	1	1	1	2.59763e-16	0.867934	0
10.2522	1	1	1	2.59704e-16	0.867734	0
10.2532	1	1	1	2.59644e-16	0.867534	0
10.2542	1	1	1	2.59584e-16	0.867334	0
10.2552	1	1	1	2.59524e-16	0.867134	0
10.2562	1	1	1	2.59464e-16	0.866934	0
10.2572	1	1	1	2.59404e-16	0.866735	0
10.2582	1	1	1	2.59345e-16	0.866535	0
10.2592	1	1	1	2.59285e-16	0.866335	0
10.2602	1	1	1	2.59225e-16	0.866136	0
10.2612	1	1	1	2.59165e-16	0.865936	0
10.2622	1	1	1	2.59106e-16	0.865737	0
10.2632	1	1	1	2.59046e-16	0.865537	0
